family_id,split,role,interp_index,text,label,example_id,family_size,is_clean_family
train-02115,train,interpretation,7,my life is so very boring right now,not_sarcastic,train-02115-interp7,10,False
train-02115,train,interpretation,8,listening to music while building a prize wheel for work my life is not a riveting whirl of adventure the adrenaline the spontaneity,not_sarcastic,train-02115-interp8,10,False
train-02115,train,interpretation,9,i hate when my work makes me work on projects like this,not_sarcastic,train-02115-interp9,10,False
train-02115,train,interpretation,10,i live a pathetically monotonous life listening music while buiding a prize wheel for work,not_sarcastic,train-02115-interp10,10,False
train-02116,train,original,0,listening to kenny loggins tear it up in around pooh corner,sarcastic,train-02116-orig,5,True
train-02116,train,interpretation,1,kenny loggins sucks,not_sarcastic,train-02116-interp1,5,True
train-02116,train,interpretation,2,i really wish this existed but it does not,not_sarcastic,train-02116-interp2,5,True
train-02116,train,interpretation,3,not listening to kenny loggins tear it up in around pooh corner,not_sarcastic,train-02116-interp3,5,True
train-02116,train,interpretation,4,i hate team building things at work,not_sarcastic,train-02116-interp4,5,True
train-02116,train,interpretation,5,listening to kenny loggins tear it up in around pooh corner,not_sarcastic,train-02116-interp5,5,True
train-02117,train,original,0,listening to an infomercial of a guy preaching about god really got me feeling the lord,sarcastic,train-02117-orig,10,False
train-02117,train,interpretation,1,the informercial does not have me feeling the lord,not_sarcastic,train-02117-interp1,10,False
train-02117,train,interpretation,2,i'm not spiritual and this guy is horrible,not_sarcastic,train-02117-interp2,10,False
train-02117,train,interpretation,3,listening to an infomercial of a guy speaking against god really got me feeling nothing,not_sarcastic,train-02117-interp3,10,False
train-02117,train,interpretation,4,the informercial does not have me feeling the lord,not_sarcastic,train-02117-interp4,10,False
train-02117,train,interpretation,5,what the hell is the preacher trying to convey through his rubbish speech,not_sarcastic,train-02117-interp5,10,False
train-02117,train,interpretation,6,the informercial does not have me feeling the lord,not_sarcastic,train-02117-interp6,10,False
train-02117,train,interpretation,7,i'm not spiritual and this guy is horrible,not_sarcastic,train-02117-interp7,10,False
train-02117,train,interpretation,8,listening to an infomercial of a guy speaking against god really got me feeling nothing,not_sarcastic,train-02117-interp8,10,False
train-02117,train,interpretation,9,the informercial does not have me feeling the lord,not_sarcastic,train-02117-interp9,10,False
train-02117,train,interpretation,10,what the hell is the preacher trying to convey through his rubbish speech,not_sarcastic,train-02117-interp10,10,False
train-02118,train,original,0,listenersvsspeaker method ? my arse i'm gonna get cancer from all this soon,sarcastic,train-02118-orig,5,True
train-02118,train,interpretation,1,listenersvsspeaker method is horrible,not_sarcastic,train-02118-interp1,5,True
train-02118,train,interpretation,2,this is a horrible way to spend my time,not_sarcastic,train-02118-interp2,5,True
train-02118,train,interpretation,3,listenersvsspeaker method ? my arse i'm gonna get cancer from all this soon,not_sarcastic,train-02118-interp3,5,True
train-02118,train,interpretation,4,listenersvsspeaker method is horrible,not_sarcastic,train-02118-interp4,5,True
train-02118,train,interpretation,5,listenersvsspeaker method ? my arse i'm gonna get cancer from all this soon,not_sarcastic,train-02118-interp5,5,True
train-02119,train,original,0,life just keeps on getting better may not have as much time to dedicate to 4 jf on weekends for a while,sarcastic,train-02119-orig,10,False
train-02119,train,interpretation,1,life is not getting better,not_sarcastic,train-02119-interp1,10,False
train-02119,train,interpretation,2,i'm having a tough time,not_sarcastic,train-02119-interp2,10,False
train-02119,train,interpretation,3,life just keeps on getting better may not have as much time to dedicate to 4 jf on weekends for a while,not_sarcastic,train-02119-interp3,10,False
train-02119,train,interpretation,4,something came up and i'm going to adjust my way of life for a while,not_sarcastic,train-02119-interp4,10,False
train-02119,train,interpretation,5,life ' s getting worse i don't even have time for 4 jf on weekends,not_sarcastic,train-02119-interp5,10,False
train-02119,train,interpretation,6,life is not getting better,not_sarcastic,train-02119-interp6,10,False
train-02119,train,interpretation,7,i'm having a tough time,not_sarcastic,train-02119-interp7,10,False
train-02119,train,interpretation,8,life just keeps on getting better may not have as much time to dedicate to 4 jf on weekends for a while,not_sarcastic,train-02119-interp8,10,False
train-02119,train,interpretation,9,something came up and i'm going to adjust my way of life for a while,not_sarcastic,train-02119-interp9,10,False
train-02119,train,interpretation,10,life ' s getting worse i don't even have time for 4 jf on weekends,not_sarcastic,train-02119-interp10,10,False
train-02120,train,original,0,life is all about perspective the sinking of the titanic was a miracle to the lobsters in the ship's kitchen,sarcastic,train-02120-orig,5,True
train-02120,train,interpretation,1,life is all about perspective the sinking of the titanic was a miracle to the lobsters in the ship's kitchen,not_sarcastic,train-02120-interp1,5,True
train-02120,train,interpretation,2,life is all about perspective the sinking of the titanic was a miracle to the lobsters in the ship's kitchen,not_sarcastic,train-02120-interp2,5,True
train-02120,train,interpretation,3,life is all about perspective the sinking of the titanic was a miracle to the lobsters in the ship's kitchen,not_sarcastic,train-02120-interp3,5,True
train-02120,train,interpretation,4,life is all about perspective the sinking of the titanic was a miracle to the lobsters in the ship's kitchen,not_sarcastic,train-02120-interp4,5,True
train-02120,train,interpretation,5,life is all about perspective the sinking of the titanic was a miracle to the lobsters in the ship's kitchen,not_sarcastic,train-02120-interp5,5,True
train-02121,train,original,0,licensed vehicles legal to drive licensed weapon legal to kill ?,sarcastic,train-02121-orig,5,True
train-02121,train,interpretation,1,licensed vehicles legal to drive licensed weapon legal to kill ?,not_sarcastic,train-02121-interp1,5,True
train-02121,train,interpretation,2,licensed vehicles legal to drive but licensed weapon doesn't mean its legal to kill,not_sarcastic,train-02121-interp2,5,True
train-02121,train,interpretation,3,licensed vehicleslegal to drive licensed weapon legal to kill ?,not_sarcastic,train-02121-interp3,5,True
train-02121,train,interpretation,4,everything is legal so long as you get a license for it right ?,not_sarcastic,train-02121-interp4,5,True
train-02121,train,interpretation,5,licence for weapon should not be confused with licence to drive,not_sarcastic,train-02121-interp5,5,True
train-02122,train,original,0,let's watch that pitch count don't want to ruin his career,sarcastic,train-02122-orig,5,True
train-02122,train,interpretation,1,he could pitch some more,not_sarcastic,train-02122-interp1,5,True
train-02122,train,interpretation,2,his career is in the toilet already,not_sarcastic,train-02122-interp2,5,True
train-02122,train,interpretation,3,let's watch that pitch count don't want to ruin his career,not_sarcastic,train-02122-interp3,5,True
train-02122,train,interpretation,4,he needs to get pulled out,not_sarcastic,train-02122-interp4,5,True
train-02122,train,interpretation,5,he should pitch more,not_sarcastic,train-02122-interp5,5,True
train-02123,train,original,0,let me tell you something i love being ignored,sarcastic,train-02123-orig,5,True
train-02123,train,interpretation,1,i hate being ignored,not_sarcastic,train-02123-interp1,5,True
train-02123,train,interpretation,2,let me tell you something i hate being ignored,not_sarcastic,train-02123-interp2,5,True
train-02123,train,interpretation,3,let me tell you something i hate being ignored,not_sarcastic,train-02123-interp3,5,True
train-02123,train,interpretation,4,stop ignoring me,not_sarcastic,train-02123-interp4,5,True
train-02123,train,interpretation,5,i hate being ignored,not_sarcastic,train-02123-interp5,5,True
train-02124,train,original,0,let me guess mercedes sabotaged nico's car ?,sarcastic,train-02124-orig,5,True
train-02124,train,interpretation,1,its obvious mercedes sabotaged nico's car,not_sarcastic,train-02124-interp1,5,True
train-02124,train,interpretation,2,nico will have an excuse to lose but they just lost,not_sarcastic,train-02124-interp2,5,True
train-02124,train,interpretation,3,mercedes did not sabotage nico's car he doesn't have an excuse,not_sarcastic,train-02124-interp3,5,True
train-02124,train,interpretation,4,people like to blame others for their favorite athlete losing a race,not_sarcastic,train-02124-interp4,5,True
train-02124,train,interpretation,5,let me guess mercedes sabotaged nico's car ?,not_sarcastic,train-02124-interp5,5,True
train-02125,train,original,0,lest we forget duquette gets paid handsomely to put this fine roster together,sarcastic,train-02125-orig,5,True
train-02125,train,interpretation,1,duquette gets paid a lot to do a bad job,not_sarcastic,train-02125-interp1,5,True
train-02125,train,interpretation,2,duquette put together a dogs team,not_sarcastic,train-02125-interp2,5,True
train-02125,train,interpretation,3,lest we forget duquette gets paid handsomely to put this terrible roster together,not_sarcastic,train-02125-interp3,5,True
train-02125,train,interpretation,4,someone isn't desirving of the highest salary,not_sarcastic,train-02125-interp4,5,True
train-02125,train,interpretation,5,duquette gets paid a lot to do a terrible job,not_sarcastic,train-02125-interp5,5,True
train-02126,train,original,0,leg cramps just before you fall asleep are the best,sarcastic,train-02126-orig,5,True
train-02126,train,interpretation,1,leg cramps before sleep sucks,not_sarcastic,train-02126-interp1,5,True
train-02126,train,interpretation,2,leg cramps just before you fall asleep are the worst,not_sarcastic,train-02126-interp2,5,True
train-02126,train,interpretation,3,leg cramps just before you fall asleep are the worst,not_sarcastic,train-02126-interp3,5,True
train-02126,train,interpretation,4,i hate leg cramps,not_sarcastic,train-02126-interp4,5,True
train-02126,train,interpretation,5,leg cramps just before you fall asleep are the worst ones,not_sarcastic,train-02126-interp5,5,True
train-02127,train,original,0,lead me on lie to me lie about me put me down conspire such great people,sarcastic,train-02127-orig,10,False
train-02127,train,interpretation,1,such bad people,not_sarcastic,train-02127-interp1,10,False
train-02127,train,interpretation,2,i know some horrible people that have done me wrong,not_sarcastic,train-02127-interp2,10,False
train-02127,train,interpretation,3,lead me on lie to me lie about me put me down conspire such bad people,not_sarcastic,train-02127-interp3,10,False
train-02127,train,interpretation,4,people are very manipulative and cruel,not_sarcastic,train-02127-interp4,10,False
train-02127,train,interpretation,5,i hate people who lie to me put me down and conspire against me,not_sarcastic,train-02127-interp5,10,False
train-02127,train,interpretation,6,such bad people,not_sarcastic,train-02127-interp6,10,False
train-02127,train,interpretation,7,i know some horrible people that have done me wrong,not_sarcastic,train-02127-interp7,10,False
train-02127,train,interpretation,8,lead me on lie to me lie about me put me down conspire such bad people,not_sarcastic,train-02127-interp8,10,False
train-02127,train,interpretation,9,people are very manipulative and cruel,not_sarcastic,train-02127-interp9,10,False
train-02127,train,interpretation,10,i hate people who lie to me put me down and conspire against me,not_sarcastic,train-02127-interp10,10,False
train-02128,train,original,0,laughing my ass off rn,sarcastic,train-02128-orig,5,True
train-02128,train,interpretation,1,i'm not amused,not_sarcastic,train-02128-interp1,5,True
train-02128,train,interpretation,2,it's not funny,not_sarcastic,train-02128-interp2,5,True
train-02128,train,interpretation,3,not laughing my ass off rn,not_sarcastic,train-02128-interp3,5,True
train-02128,train,interpretation,4,spieth lost his skill,not_sarcastic,train-02128-interp4,5,True
train-02128,train,interpretation,5,not laughing at all,not_sarcastic,train-02128-interp5,5,True
train-02129,train,original,0,last 11 holes long putts holed at 8 10 13 14 16 18 close wedges at 1112 a chipin at 17 clearly augusta ruined spieth,sarcastic,train-02129-orig,5,True
train-02129,train,interpretation,1,augusta did not ruin spieth,not_sarcastic,train-02129-interp1,5,True
train-02129,train,interpretation,2,spieth is great,not_sarcastic,train-02129-interp2,5,True
train-02129,train,interpretation,3,last 11 holes long putts holed at 8 10 13 14 16 18 close wedges at 1112 a chipin at 17 clearly augusta didn't ruin spieth,not_sarcastic,train-02129-interp3,5,True
train-02129,train,interpretation,4,this isn't funny,not_sarcastic,train-02129-interp4,5,True
train-02129,train,interpretation,5,last 11 holes long putts holed at 8 10 13 14 16 18 close wedges at 1112 a chipin at 17 clearly augusta hasn't ruined spieth,not_sarcastic,train-02129-interp5,5,True
train-02130,train,original,0,koeman wouldn't leave for dutch job said even if barca came he wouldn't go as he has a contract but everton do an he's off lol,sarcastic,train-02130-orig,5,True
train-02130,train,interpretation,1,koeman wouldn't leave for dutch job said even if barca came he wouldn't go as he has a contract but everton do an he's off lol,not_sarcastic,train-02130-interp1,5,True
train-02130,train,interpretation,2,koeman wouldn't leave for dutch job said even if barca came he wouldn't go as he has a contract but everton do an he's off lol,not_sarcastic,train-02130-interp2,5,True
train-02130,train,interpretation,3,koeman wouldn't leave for dutch job said even if barca came he wouldn't go as he has a contract but everton do an he's off lol,not_sarcastic,train-02130-interp3,5,True
train-02130,train,interpretation,4,koeman wouldn't leave for dutch job said even if barca came he wouldn't go as he has a contract but everton do an he's off lol,not_sarcastic,train-02130-interp4,5,True
train-02130,train,interpretation,5,koeman wouldn't leave for dutch job said even if barca came he wouldn't go as he has a contract but everton do an he's off lol,not_sarcastic,train-02130-interp5,5,True
train-02131,train,original,0,kim jongun ' praising ' drumpf only makes me wonder what gaddafi amp saddam would say if they were alive or the idi amin contingent,sarcastic,train-02131-orig,5,True
train-02131,train,interpretation,1,bad people are ' praising ' drumpf,not_sarcastic,train-02131-interp1,5,True
train-02131,train,interpretation,2,they like trump cause he's as bad as they are,not_sarcastic,train-02131-interp2,5,True
train-02131,train,interpretation,3,kim jongun ' praising ' drumpf makes me wonder what gaddafi amp saddam would say if they were alive or the idi amin contingent,not_sarcastic,train-02131-interp3,5,True
train-02131,train,interpretation,4,all the world leaders are crazy,not_sarcastic,train-02131-interp4,5,True
train-02131,train,interpretation,5,only horrible people like kim jongun saddam and gaddafi would be ' praising ' drumpf,not_sarcastic,train-02131-interp5,5,True
train-02132,train,original,0,kid on train extra hot means eeextra hot thanks for clarifying wasn't too sure,sarcastic,train-02132-orig,5,True
train-02132,train,interpretation,1,i know what hot is,not_sarcastic,train-02132-interp1,5,True
train-02132,train,interpretation,2,i know what extra hot means,not_sarcastic,train-02132-interp2,5,True
train-02132,train,interpretation,3,kid on train extra cold means eeextra cold i already knew that,not_sarcastic,train-02132-interp3,5,True
train-02132,train,interpretation,4,kids are annoying,not_sarcastic,train-02132-interp4,5,True
train-02132,train,interpretation,5,kid on train extra hot means eeextra hot thanks for clarifying stupid,not_sarcastic,train-02132-interp5,5,True
train-02133,train,original,0,kick blevins out,sarcastic,train-02133-orig,5,True
train-02133,train,interpretation,1,don't kick blevins out,not_sarcastic,train-02133-interp1,5,True
train-02133,train,interpretation,2,i love blevins,not_sarcastic,train-02133-interp2,5,True
train-02133,train,interpretation,3,let blevins in,not_sarcastic,train-02133-interp3,5,True
train-02133,train,interpretation,4,i am a fan of this belvin,not_sarcastic,train-02133-interp4,5,True
train-02133,train,interpretation,5,don t kick blevins out,not_sarcastic,train-02133-interp5,5,True
train-02134,train,original,0,keyboard warriors out in full force this morning fighting truth justice amp the american way,sarcastic,train-02134-orig,5,True
train-02134,train,interpretation,1,keyboard warriors are stupid and do not fight truth justice amp the american way,not_sarcastic,train-02134-interp1,5,True
train-02134,train,interpretation,2,keyboard warriors are annoying and i hope they altctrldelete their faces,not_sarcastic,train-02134-interp2,5,True
train-02134,train,interpretation,3,keyboard warriors out in no force this morning fighting truth justice amp the american way,not_sarcastic,train-02134-interp3,5,True
train-02134,train,interpretation,4,keyboard warriors out in full force this morning fighting truth justice amp the american way,not_sarcastic,train-02134-interp4,5,True
train-02134,train,interpretation,5,keyboard warriors are ridiculous and do not fight truth justice amp the american way,not_sarcastic,train-02134-interp5,5,True
train-02135,train,original,0,kene last seen lagi thanks babe,sarcastic,train-02135-orig,5,True
train-02135,train,interpretation,1,kene last seen lagi thanks babe,not_sarcastic,train-02135-interp1,5,True
train-02135,train,interpretation,2,kene last seen lagi thanks babe,not_sarcastic,train-02135-interp2,5,True
train-02135,train,interpretation,3,kene last seen lagi thanks babe,not_sarcastic,train-02135-interp3,5,True
train-02135,train,interpretation,4,kene last seen lagi thanks babe,not_sarcastic,train-02135-interp4,5,True
train-02135,train,interpretation,5,kene last seen lagi thanks babe,not_sarcastic,train-02135-interp5,5,True
train-02136,train,original,0,kd with the nice help defense there,sarcastic,train-02136-orig,5,True
train-02136,train,interpretation,1,kd not playing defense,not_sarcastic,train-02136-interp1,5,True
train-02136,train,interpretation,2,horrible defence,not_sarcastic,train-02136-interp2,5,True
train-02136,train,interpretation,3,kd with the bad help defense there,not_sarcastic,train-02136-interp3,5,True
train-02136,train,interpretation,4,kd with the bad defense there,not_sarcastic,train-02136-interp4,5,True
train-02136,train,interpretation,5,kene last seen lagi thanks babe,not_sarcastic,train-02136-interp5,5,True
train-02137,train,original,0,kate just asked if i wanted fish wedges and lettuce for tea you sold me at lettuce darling lettuce wins it lovely lettuce,sarcastic,train-02137-orig,5,True
train-02137,train,interpretation,1,i don't want lettuce,not_sarcastic,train-02137-interp1,5,True
train-02137,train,interpretation,2,lettuce is not what is desirable out of those food items,not_sarcastic,train-02137-interp2,5,True
train-02137,train,interpretation,3,kate just asked if i wanted fish wedges and lettuce for tea you sold me at lettuce darling lettuce loses it ugly lettuce,not_sarcastic,train-02137-interp3,5,True
train-02137,train,interpretation,4,they lack defense tonight,not_sarcastic,train-02137-interp4,5,True
train-02137,train,interpretation,5,kd with the bad defense,not_sarcastic,train-02137-interp5,5,True
train-02138,train,original,0,kane taking these corners is working well,sarcastic,train-02138-orig,5,True
train-02138,train,interpretation,1,kane taking these corners is not working well,not_sarcastic,train-02138-interp1,5,True
train-02138,train,interpretation,2,kane on corners is not working,not_sarcastic,train-02138-interp2,5,True
train-02138,train,interpretation,3,kane taking these corners is not working well,not_sarcastic,train-02138-interp3,5,True
train-02138,train,interpretation,4,kane stinks at corner kicks,not_sarcastic,train-02138-interp4,5,True
train-02138,train,interpretation,5,kane taking these corners is working shit,not_sarcastic,train-02138-interp5,5,True
train-02139,train,original,0,kane taking 90 of england s set pieces top management that is roy,sarcastic,train-02139-orig,5,True
train-02139,train,interpretation,1,poor job roy,not_sarcastic,train-02139-interp1,5,True
train-02139,train,interpretation,2,bad management roy,not_sarcastic,train-02139-interp2,5,True
train-02139,train,interpretation,3,kane taking 90 of england s set pieces bad management that is roy,not_sarcastic,train-02139-interp3,5,True
train-02139,train,interpretation,4,kane taking 90 of england s set pieces terrible management that is roy,not_sarcastic,train-02139-interp4,5,True
train-02139,train,interpretation,5,kane taking 90 of england s set pieces worst management that is roy,not_sarcastic,train-02139-interp5,5,True
train-02140,train,original,0,k love playing tonight with a concussion sets a really good example,sarcastic,train-02140-orig,5,True
train-02140,train,interpretation,1,k love playing with a concussion sets a bad example,not_sarcastic,train-02140-interp1,5,True
train-02140,train,interpretation,2,playing with a concussion is a horrible example to set,not_sarcastic,train-02140-interp2,5,True
train-02140,train,interpretation,3,k hate playing tonight with a concussion sets a really bad example,not_sarcastic,train-02140-interp3,5,True
train-02140,train,interpretation,4,k love playing tonight with a concussion sets a really bad example,not_sarcastic,train-02140-interp4,5,True
train-02140,train,interpretation,5,k love playing tonight with a concussion sets a really terrible example,not_sarcastic,train-02140-interp5,5,True
train-02141,train,original,0,just when i thought things couldn't get any better it just did,sarcastic,train-02141-orig,5,True
train-02141,train,interpretation,1,it got worse,not_sarcastic,train-02141-interp1,5,True
train-02141,train,interpretation,2,things just got a lot worse,not_sarcastic,train-02141-interp2,5,True
train-02141,train,interpretation,3,just when i thought things couldn't get any worse it just did,not_sarcastic,train-02141-interp3,5,True
train-02141,train,interpretation,4,just when i thought things couldn't get any worse it just did,not_sarcastic,train-02141-interp4,5,True
train-02141,train,interpretation,5,just when i thought things couldn't get any worse it just did,not_sarcastic,train-02141-interp5,5,True
train-02142,train,original,0,just what we needed an update version of roots what's up with the metu neter movie,sarcastic,train-02142-orig,5,True
train-02142,train,interpretation,1,we didn't need an update of roots,not_sarcastic,train-02142-interp1,5,True
train-02142,train,interpretation,2,we didn't need this reboot of roots,not_sarcastic,train-02142-interp2,5,True
train-02142,train,interpretation,3,just what we didn t need an update version of roots what's up with the metu neter movie,not_sarcastic,train-02142-interp3,5,True
train-02142,train,interpretation,4,just what we didn t need an update version of roots,not_sarcastic,train-02142-interp4,5,True
train-02142,train,interpretation,5,just what we didn't need update version of roots what's up with the metu neter movie,not_sarcastic,train-02142-interp5,5,True
train-02143,train,original,0,just what i needed not sure what it was though,sarcastic,train-02143-orig,5,True
train-02143,train,interpretation,1,not what i needed,not_sarcastic,train-02143-interp1,5,True
train-02143,train,interpretation,2,just what i needed not sure what it was though,not_sarcastic,train-02143-interp2,5,True
train-02143,train,interpretation,3,just what i didn t need surely what it was though,not_sarcastic,train-02143-interp3,5,True
train-02143,train,interpretation,4,i'm not sure what just happened,not_sarcastic,train-02143-interp4,5,True
train-02143,train,interpretation,5,i really cant remember what i needed,not_sarcastic,train-02143-interp5,5,True
train-02144,train,original,0,just scored 10 10 on an fb art history quiz yes i knew that fine art degree would pay off eventually goes back to accounting job,sarcastic,train-02144-orig,5,True
train-02144,train,interpretation,1,my fine art degree has not paid off,not_sarcastic,train-02144-interp1,5,True
train-02144,train,interpretation,2,a fine art degree has no practical use in real life,not_sarcastic,train-02144-interp2,5,True
train-02144,train,interpretation,3,just scored 10 10 on an fb art history quiz still the fine art degree is not paying off and so i am eventually going back to accounting job,not_sarcastic,train-02144-interp3,5,True
train-02144,train,interpretation,4,i hate my fine art degree,not_sarcastic,train-02144-interp4,5,True
train-02144,train,interpretation,5,i hate my accounting job when i realize i am an art history genius,not_sarcastic,train-02144-interp5,5,True
train-02145,train,original,0,just saw an update that the new espresso martini is a chaitini here in melbourne i can't wait for the matcha martini,sarcastic,train-02145-orig,5,True
train-02145,train,interpretation,1,just saw an update that the new espresso martini is a chaitini here in melbourne not excited about matcha martini,not_sarcastic,train-02145-interp1,5,True
train-02145,train,interpretation,2,just saw an update that the new espresso martini is a chaitini here in melbourne i don't want matcha martini,not_sarcastic,train-02145-interp2,5,True
train-02145,train,interpretation,3,just saw an update that the new espresso martini is not a chaitini here in melbourne i can wait for years for the matcha martini,not_sarcastic,train-02145-interp3,5,True
train-02145,train,interpretation,4,just saw an update that the new espresso martini is a chaitini here in melbourne i can't wait for the matcha martini,not_sarcastic,train-02145-interp4,5,True
train-02145,train,interpretation,5,just saw an update that the new espresso martini is a chaitini here in melbourne i can't wait for the matcha martini,not_sarcastic,train-02145-interp5,5,True
train-02146,train,original,0,just realised sam has my name in his bio ? 3 years of a relationship and it now feels real because it's twitter official,sarcastic,train-02146-orig,5,True
train-02146,train,interpretation,1,relationshipt are real even when they're not twitter official,not_sarcastic,train-02146-interp1,5,True
train-02146,train,interpretation,2,it was real before,not_sarcastic,train-02146-interp2,5,True
train-02146,train,interpretation,3,just realised sam has my name in his bio ? 3 years of a relationship and it now feels real because it's twitter official,not_sarcastic,train-02146-interp3,5,True
train-02146,train,interpretation,4,i like how twitter helps me show off my relationship status,not_sarcastic,train-02146-interp4,5,True
train-02146,train,interpretation,5,just realised sam has my name in his bio ? 3 years of a relationship and it now feels real because it's twitter official,not_sarcastic,train-02146-interp5,5,True
train-02147,train,original,0,just paid for my summer session classes went to the academic calendar out of curiosity amp found out was due monday thanks,sarcastic,train-02147-orig,5,True
train-02147,train,interpretation,1,i don't appreciate owing money,not_sarcastic,train-02147-interp1,5,True
train-02147,train,interpretation,2,this is information that you could have informed me of earlier,not_sarcastic,train-02147-interp2,5,True
train-02147,train,interpretation,3,just paid for my summer session classes went to the academic calendar out of curiosity amp found out was due monday thanks,not_sarcastic,train-02147-interp3,5,True
train-02147,train,interpretation,4,i hate paying for school,not_sarcastic,train-02147-interp4,5,True
train-02147,train,interpretation,5,i paid for summer classes which was due on monday,not_sarcastic,train-02147-interp5,5,True
train-02148,train,original,0,just ordered some service tax and got a pizza free,sarcastic,train-02148-orig,10,False
train-02148,train,interpretation,1,the tax on that pizza was high,not_sarcastic,train-02148-interp1,10,False
train-02148,train,interpretation,2,the tax is almost as much as the price of the pizza,not_sarcastic,train-02148-interp2,10,False
train-02148,train,interpretation,3,the tax was as high as the price of the pizza,not_sarcastic,train-02148-interp3,10,False
train-02148,train,interpretation,4,pizza is getting expensive,not_sarcastic,train-02148-interp4,10,False
train-02148,train,interpretation,5,pizzas are cheaper than the service tax,not_sarcastic,train-02148-interp5,10,False
train-02148,train,interpretation,6,the tax on that pizza was high,not_sarcastic,train-02148-interp6,10,False
train-02148,train,interpretation,7,the tax is almost as much as the price of the pizza,not_sarcastic,train-02148-interp7,10,False
train-02148,train,interpretation,8,the tax was as high as the price of the pizza,not_sarcastic,train-02148-interp8,10,False
train-02148,train,interpretation,9,pizza is getting expensive,not_sarcastic,train-02148-interp9,10,False
train-02148,train,interpretation,10,pizzas are cheaper than the service tax,not_sarcastic,train-02148-interp10,10,False
train-02149,train,original,0,just ordered some service tax and got a pizza for free,sarcastic,train-02149-orig,5,True
train-02149,train,interpretation,1,the tax on that pizza was high,not_sarcastic,train-02149-interp1,5,True
train-02149,train,interpretation,2,the tax is almost as much as the price of the pizza,not_sarcastic,train-02149-interp2,5,True
train-02149,train,interpretation,3,the tax was as high as the price of the pizza,not_sarcastic,train-02149-interp3,5,True
train-02149,train,interpretation,4,pizza is getting expensive,not_sarcastic,train-02149-interp4,5,True
train-02149,train,interpretation,5,pizzas are cheaper than the service tax,not_sarcastic,train-02149-interp5,5,True
train-02150,train,original,0,just ordered some service tax amp got a burger absolutely free,sarcastic,train-02150-orig,5,True
train-02150,train,interpretation,1,the tax on that burger was high,not_sarcastic,train-02150-interp1,5,True
train-02150,train,interpretation,2,the tax is almost as much as the price of the burger,not_sarcastic,train-02150-interp2,5,True
train-02150,train,interpretation,3,the tax was as high as the price of the burger,not_sarcastic,train-02150-interp3,5,True
train-02150,train,interpretation,4,the delivery charge on pizza is too high,not_sarcastic,train-02150-interp4,5,True
train-02150,train,interpretation,5,burgers are cheaper than the service tax,not_sarcastic,train-02150-interp5,5,True
train-02151,train,original,0,just ordered some service tax got pizza free,sarcastic,train-02151-orig,5,True
train-02151,train,interpretation,1,the tax on that pizza was high,not_sarcastic,train-02151-interp1,5,True
train-02151,train,interpretation,2,the service tax on this pizza was almost more than the pizza,not_sarcastic,train-02151-interp2,5,True
train-02151,train,interpretation,3,the tax was as high as the price of the pizza,not_sarcastic,train-02151-interp3,5,True
train-02151,train,interpretation,4,delivery is too expensive,not_sarcastic,train-02151-interp4,5,True
train-02151,train,interpretation,5,pizzas are cheaper than the service tax,not_sarcastic,train-02151-interp5,5,True
train-02152,train,original,0,just ordered some service and got a pizza for free,sarcastic,train-02152-orig,5,True
train-02152,train,interpretation,1,the tax on that pizza was high,not_sarcastic,train-02152-interp1,5,True
train-02152,train,interpretation,2,the tax is almost as much as the price of the pizza,not_sarcastic,train-02152-interp2,5,True
train-02152,train,interpretation,3,the tax was as high as the price of the pizza,not_sarcastic,train-02152-interp3,5,True
train-02152,train,interpretation,4,i hate tipping the delivery person,not_sarcastic,train-02152-interp4,5,True
train-02152,train,interpretation,5,pizzas are cheaper than the service tax,not_sarcastic,train-02152-interp5,5,True
train-02153,train,original,0,just ordered service tax and got a pizza free,sarcastic,train-02153-orig,5,True
train-02153,train,interpretation,1,the tax on that pizza was high,not_sarcastic,train-02153-interp1,5,True
train-02153,train,interpretation,2,the tax is almost as much as the price of the pizza,not_sarcastic,train-02153-interp2,5,True
train-02153,train,interpretation,3,the tax was as high as the price of the pizza,not_sarcastic,train-02153-interp3,5,True
train-02153,train,interpretation,4,the delivery charge on pizza is too high,not_sarcastic,train-02153-interp4,5,True
train-02153,train,interpretation,5,pizzas are cheaper than the service tax,not_sarcastic,train-02153-interp5,5,True
train-02154,train,original,0,just order some service tax and got a pizza free,sarcastic,train-02154-orig,5,True
train-02154,train,interpretation,1,the tax on that pizza was high,not_sarcastic,train-02154-interp1,5,True
train-02154,train,interpretation,2,the tax is almost as much as the price of the pizza,not_sarcastic,train-02154-interp2,5,True
train-02154,train,interpretation,3,the tax was as high as the price of the pizza,not_sarcastic,train-02154-interp3,5,True
train-02154,train,interpretation,4,i should've just picked up a pizza it would've been cheaper,not_sarcastic,train-02154-interp4,5,True
train-02154,train,interpretation,5,pizzas are cheaper than the service tax,not_sarcastic,train-02154-interp5,5,True
train-02155,train,original,0,just had a lively family debate about indian and global politics that's always fun,sarcastic,train-02155-orig,5,True
train-02155,train,interpretation,1,just had a lively family debate about indian and global politics that's never fun,not_sarcastic,train-02155-interp1,5,True
train-02155,train,interpretation,2,it's not fun to argue about politics with my family,not_sarcastic,train-02155-interp2,5,True
train-02155,train,interpretation,3,just had a lively family debate about indian and global politics that's always boring,not_sarcastic,train-02155-interp3,5,True
