example_id,category,source_file,raw_id,text,label,dup_group_id,label_conflict
HYP-900,HYP,HYP-sarc-notsarc.csv,900,"wow i really have to thank you for being so thorough with your explanations... they totally change the fact that you're comparing murder to interrogation tactics. please draw us another hyperbola, mr. hyperbolan :)",sarcastic,8166,False
HYP-902,HYP,HYP-sarc-notsarc.csv,902,"wow, thats some poetic shit. i wonder to you roam around disagree with the people who boost about americas greatest, or how their a force for good. i wonder to you post wise ass comments next to these people. you have no idea how much of a hippocrit you are do you.",sarcastic,8227,False
HYP-903,HYP,HYP-sarc-notsarc.csv,903,"wow many false gods beat an actual one. christinity may only believe in one god, the god.",sarcastic,8168,False
HYP-904,HYP,HYP-sarc-notsarc.csv,904,wow you really don't like america do you? i should start calling you hate monger.,sarcastic,8181,False
HYP-905,HYP,HYP-sarc-notsarc.csv,905,wow. that's an hour's research well-used! can i be your friend?,sarcastic,8258,False
HYP-907,HYP,HYP-sarc-notsarc.csv,907,"wow. just wow. burn me at the stake, why doncha? you were the only reason i stayed cuz i thought we were friends, but now that that is fucked, i will only check in to say hello to friends, and that is it. i fold. you really hurt me. you happy now?",sarcastic,8251,False
HYP-908,HYP,HYP-sarc-notsarc.csv,908,"wow, so you're saying that christianity should be able to stand the test of extreme scrutiny? are you trying to use this as an excuse to bash it time and again? great idea! i think you should spread the wealth a little! bash some hindus and buddhists and jews! oh, wait- no that is discrimination!!! you racist! i think that christianity has definitely should the test of extreme scrutiny long enough! millions of christians have been killed in history as martyrs.",sarcastic,8219,False
HYP-909,HYP,HYP-sarc-notsarc.csv,909,you mean to tell me i have groupies out there? like a rock star? wow! that's news to me ;),sarcastic,8835,False
HYP-911,HYP,HYP-sarc-notsarc.csv,911,"you really don't know how insurance works in this country, do you? it's not always the fault of the person for not having insurance... but you don't know this. if you choose not to get insurance that's your fault, end of story. no, education doesn't cost more because of pell grants! are you kidding me? wow. 'no, it doesn't' very convincing argument...",sarcastic,8883,False
HYP-912,HYP,HYP-sarc-notsarc.csv,912,wow. wouldn't i have banned you from this debate then. and wtf? what are you doing outside of the kitchen??,sarcastic,8262,False
HYP-913,HYP,HYP-sarc-notsarc.csv,913,"wow, you're clever. and some things are dumb. ex, choosing to die when you have the option to live. your lame analogies aside, (yeah, i used the word lame again) one can find new people to hang out with. and again, instead of answering my arguement, you decide to try and insult me. you're right, i must be the one who is dumb...",sarcastic,8239,False
HYP-915,HYP,HYP-sarc-notsarc.csv,915,wow. okay. photons apparently do not create light? well then i guess i have penetrated the core of your religion.,sarcastic,8252,False
HYP-916,HYP,HYP-sarc-notsarc.csv,916,"wow, i'll make sure not to waste my time typing any more arguments for you from now on.",sarcastic,8209,False
HYP-917,HYP,HYP-sarc-notsarc.csv,917,"wow, you just said something smart. did someone steal your account?",sarcastic,8237,False
HYP-918,HYP,HYP-sarc-notsarc.csv,918,"wow, thanks for admitting how you really feel about sex apparently. never given your so-called 'wife' an orgasm eh? i sure could...lol...",sarcastic,8222,False
HYP-919,HYP,HYP-sarc-notsarc.csv,919,"wow, that's a strong decision, there is no way ever god can exist? just a question. or are you slightly less than 7?",sarcastic,8225,False
HYP-920,HYP,HYP-sarc-notsarc.csv,920,you hate broccoli? wow! you really are a giant freak... wait...,sarcastic,8720,False
HYP-921,HYP,HYP-sarc-notsarc.csv,921,so your disproven scientist work? some of the most brillant minds in our century your disproving that? wow! perhaps you didn't look correctly. there is proven information on a multiverse and a finite universe. there are maps of a possible finite universe that we live in. and also when you type something into the internet it comes up for what you are looking for not extra information like the multiverse. i am telling you there is a finite universe out there and we may even live in one. you should not disable the fact that we don't!,sarcastic,6032,False
HYP-923,HYP,HYP-sarc-notsarc.csv,923,"wow, so everyone else is just wrong. no chance you could be? i am willing to bet that you also disagree with many christians or they disagree with you at least.",sarcastic,8218,False
HYP-924,HYP,HYP-sarc-notsarc.csv,924,wow. the guy on the video is certainly special... and it's difficult to type while sleep deprived and high on ginger beer.,sarcastic,8259,False
HYP-926,HYP,HYP-sarc-notsarc.csv,926,"""thats just the way it is"" isn't much of an argument! So, basically you don't care that some people can have rights, while others who should have them don't get them. So, I take it you liked segregation, prohabition and prefer women barefoot in the kitchen rather than at the polls voting for anything. Wow! all I an say is wow. ",sarcastic,19,False
HYP-927,HYP,HYP-sarc-notsarc.csv,927,"You mean to tell me you would deny a life to be lived out and someone to get away with a harmful crime?? wow, sounds like a liberal to me.. ",sarcastic,8838,False
HYP-928,HYP,HYP-sarc-notsarc.csv,928,"yes, it is all due to capitalism. capitalism creates wealth, which develops progress in technology and knowledge.  you're joking, right? the 1900s were nearing the end of the industrial revolution nightmare, where there were no social programs to help those who were literally starving due to poverty. the stock market crash in the coming decades only made things harder for many people, and it occurred with a lack of regulation and law. i'd say that we juggled with knives the better part of the last century and got where we are in spite of capitalism.",sarcastic,8480,False
HYP-929,HYP,HYP-sarc-notsarc.csv,929,"you're joking, right?!?!?! you really believe books, teachers, computers, etc. are more important than a hungry child whose parents cannot afford to pay? wow...",sarcastic,8990,False
HYP-930,HYP,HYP-sarc-notsarc.csv,930,"are you joking? i hope you're joking. no, it's not logical to believe in god. first, how did we get here? we got here because of evolution. this theory easily explains it. unless you are trolling, you should see the difference between a picture of africa and a picture from the movie avatar. if you are seriously trying to prove your god by comparing real life things with fictional things, then yes, you have proved your god is fictional. thank you.",sarcastic,1051,False
HYP-931,HYP,HYP-sarc-notsarc.csv,931,"if we killed more people that were guilty of their crime more people would not want to commit the crime because of the circumstances. if they don't care about the circumstances they are insane. 'i think, about what they've done wrong in society is by teaching/encouraging/inspiring them, not killing.' so you want the government to brainwash them?  are you kidding me? what planet do you live on?! 'oh, you killed someone but we're not going to punish you at all you just have to go to therapy.' you're joking right?",sarcastic,3624,False
HYP-932,HYP,HYP-sarc-notsarc.csv,932,"i hope you're joking, otherwise i suggest you see a psychiatrist as soon as possible. people are more important than animals. you can like animals, you can even love animals, you can not want to eat animals, but when you start thinking they're more important than babies you have serious issues.",sarcastic,2914,False
HYP-933,HYP,HYP-sarc-notsarc.csv,933,tennis? you're joking right? it's already been proven that women can take on a man anytime in that game! others not so much but tennis most definately!,sarcastic,6305,False
HYP-934,HYP,HYP-sarc-notsarc.csv,934,you're kidding right? the quangbar tangrians will be abducting you and the rest of the human souls at the end of the world. everyone knows this.,sarcastic,8992,False
HYP-935,HYP,HYP-sarc-notsarc.csv,935,"You are a known anti-gun supporter, should we really be surprised at your presidential choice. Funny thing is, you are going to get screwed just like the rest of us if Obama wins. He might try to take our guns away, but your rights that are important to you wont be very far behind. ",not_sarcastic,8578,False
HYP-936,HYP,HYP-sarc-notsarc.csv,936,"it's not just alcohol and tobacco, but marijuana too; we're just still in prohibition where cannabis is consumed. organized crime surrounding its traffic? check. violent crime associated with the above? double check. lack of quality control resulting in questionable, even dangerous product? triple check! high government spending that doesn't even put a dent on the issue? you get the idea. government scare-tactic campaigns? yeah.... the overwhelming majority of us citizens try marijuana at some point in their lives, and nearly a third are believed to use it somewhat regularly- and it appears to be increasing. some limit!",not_sarcastic,3959,False
HYP-937,HYP,HYP-sarc-notsarc.csv,937,"australian? damn! i guess that's what i get for looking up 'popular american bands' lol. i didn't expect that though. my favorite band is actually australian, so that's cool. guns n roses is classified as an american rock band, since the majority of the members are from america. they wouldn't say 'an american band with a guitarist who is half american and half british'.",not_sarcastic,1160,False
HYP-938,HYP,HYP-sarc-notsarc.csv,938,will you stop fucking talking to me? damn. leave me the hell alone. what the fuck is wrong with you?,not_sarcastic,8105,False
HYP-939,HYP,HYP-sarc-notsarc.csv,939,"This is not my problem. As I explained above, I just have to show inconsistency in order to reject the validity of all the claims in the Bible as being undeniable truth. And with the Bible, that's damn easy to do. ",not_sarcastic,6992,False
HYP-943,HYP,HYP-sarc-notsarc.csv,943,"i'm not sure how quotes from the other side of the same capitalist, warmongering coin as the republicans has any bearing on any church's support for war. the catholic church, and the us national council of churches (representing most protestant churches) opposed the war. the only church that was apparently in favour were the southern baptists, darling of the 'christian' right.",not_sarcastic,3425,False
HYP-944,HYP,HYP-sarc-notsarc.csv,944,john mccain is nothing more than another rino. he is the media's darling from the gop.,not_sarcastic,4006,False
HYP-945,HYP,HYP-sarc-notsarc.csv,945,"so your saying the first candidate in many years to actually gain a reasonable amount of bipartisan support is a republican darling? i'm not saying i agree completely with many of obama's policies, because i don't. i would just rather have a candidate who can actually do something. hillary won't be able to because she's such a polarizing figure in politics. it's better to concede some aspects of a bill in order to get it passed than not having it be passed at all because of the stubbornness of partisan politics.",not_sarcastic,6039,False
HYP-947,HYP,HYP-sarc-notsarc.csv,947,"darling, you're too sensitive. i've never had an issue with your debates. it was a parody of some of the new ones out. you've probably seen them, they ask a question then give yes, because and no, because for the answers when they are clearly not a question that can be answered yes or no. if i had a problem with yours, i'd be enough of a friend to kindly point it out. again, you're cool with me, don't worry.edit: i see where you've seen what i was referring to. it's early here and i'm not yet awake. but i have to get crank-started and get ready for class.",not_sarcastic,1675,False
HYP-948,HYP,HYP-sarc-notsarc.csv,948,"Oh dear, you're back to your nasty ad hominem self. I could have made fun of the fact that you don't know about materialism, and how its a major force behind evolution. Which is itself a suggestion that you are unaware of the socio-political forces driving western evolutionary theory.**The issue is about people behind sciences, making many different 'sciences'; based on bias, cultural/political/historical. 'Peer' doesn't mean anything because 'peers' are just people with the same background/bias etc.I notice you didn't touch upon Nationalist Sciences. Or for that matter, Capitalist Science.*You mean 'understanding' written English.**I say 'western' because there are other evolutionary theories - Marxist, Nazi, Feminist etc.Thank you, come again. ",not_sarcastic,4837,False
HYP-951,HYP,HYP-sarc-notsarc.csv,951,"my dear lad, your emotions are too, too chaotic. still them!",not_sarcastic,4366,False
HYP-952,HYP,HYP-sarc-notsarc.csv,952,"no dear! how can we foget about the people who have opened the old age homes for those whose sons have left them? those are real humans!see, we cannot be so pessimistic to look at the negative side,even if the real humans are surrounding us, the brightness of sun cannot be hidden by the patches of clouds",not_sarcastic,4447,False
HYP-953,HYP,HYP-sarc-notsarc.csv,953,"dear marga,  alam naman talaga natin mali ka, kaya i accept mo na tama ang communism :) labyu.",not_sarcastic,1693,False
HYP-954,HYP,HYP-sarc-notsarc.csv,954,"i truly understand the significane of the issue. the parent's loss a boy that was very dear and loved by their heart. i don't have a child, but i can't put myself in their shoes. and i may not feel the full impact of emotion, but i get the sense of it. therefore, downvote.  when i said that the community was a fault. i meant that they share the blame for the boy's death. it was their actions as well that tempted the killer to kill the boy. im not saying that the criminal should be sent free tho and that it was him who chopped the boy into peices. but the community is the reason why he killed the boy. therefore, they share a part in the boy's death.",not_sarcastic,3289,False
HYP-956,HYP,HYP-sarc-notsarc.csv,956,"believe me, dear sir: there is not in the british empire a man who more cordially loves a union with great britain than i do. but, by the god that made me, i will cease to exist before i yield to a connection on such terms as the british parliament propose; and in this, i think i speak the sentiments of america.  thomas jefferson, november 29, 1775",not_sarcastic,1301,False
HYP-957,HYP,HYP-sarc-notsarc.csv,957,"dear chatturgha, not anything having to do with vegetarians or vegans at all...",not_sarcastic,1679,False
HYP-958,HYP,HYP-sarc-notsarc.csv,958,"dear david , i understand what is being asked. and as i stated ,yes it does hurt that people watch kiddy porn,it hurts me . you see , i am a victim of kiddy porn , them viewing it , hurts me. you and pyggy can alter the essence as much as you like but the answer is still yes .",not_sarcastic,1681,False
HYP-959,HYP,HYP-sarc-notsarc.csv,959,"dear fucking god. why would you want to extend your life more than 30 years?  holy crap, are you mental now too, as all others seem to be? life is poison, time is pain, and every second that i exist, the closer i become to dying. life is purest misery, a clock waiting to break down. it keeps not time, but pain and suffering. the wait of pain is broken up not by content happiness, but only with brain shattering feelings of hope, soon to be smashed into infinite pieces, jagged with the dimensions of agony and memories of laughter never to come again. why do we live? it is not a miracle. it is a curse.",not_sarcastic,1684,False
HYP-962,HYP,HYP-sarc-notsarc.csv,962,"i'm referring to chemist's assertion that mutations cause a beneficial modification to the morphology of hemoglobin. my two links say the hemoglobin becomes 'abnormal,' thus his example fails.  and you are assuming that this mutation is random. why? cancer mutations are not random...they are lead up to by epigenetic changes. why not this? http://www.eurekalert.org/pub_releas...-nvo122105.php",not_sarcastic,3451,False
HYP-963,HYP,HYP-sarc-notsarc.csv,963,"by far, my favourite production has been 'the complete works of william shakespeare [abridged]'. we had an absolutely fantastic time, although the script was split to accommodate a cast of twelve, rather than three. it was really just the most fun time, and we were the first show in the history of the organization to be asked to do more performances. it was great!",not_sarcastic,1535,False
HYP-965,HYP,HYP-sarc-notsarc.csv,965,why weren't you on createdebate lately ??? and after reading the book you will be :o the book is fantastic ...happy reading :),not_sarcastic,8083,False
HYP-966,HYP,HYP-sarc-notsarc.csv,966,"i don't require permission to say that the bible is most likely a grand work of fiction. i say this for a number of reasons: . . 1) the bible contains many fantastical elements which cannot be corroborated.  . 2)we do not find fantastical or supernatural elements anywhere else in verifiable history. . 3)people living in ancient times liked to tell tall tales, fables, myths and parables. we have a plethora of examples of this. . . therefore i find it incredibly likely that the bible is a collection of tall tales, myths, fables, and parables and i find it incredibly unlikely that it is a collection of historical events. if you have good reason to think otherwise, then please present your case.",not_sarcastic,2793,False
HYP-967,HYP,HYP-sarc-notsarc.csv,967,"So what standards of proof do you hold the bible to? What allows you to hold it next to other religious or fantastical texts and say ""Yes, this one is definately, without fail, the word of God, and this one is not."" ",not_sarcastic,5907,False
HYP-968,HYP,HYP-sarc-notsarc.csv,968,"quiet the opposite. fossil records give us a snap shoct of location in time going way back. molecular biology, geology, radiography do so as well. where do you get the idea that there is no evidence? everything we have in our heads is what has been taught to us. shoulder's of giants, hun. it is observed. you and i have about one hundred non fatal mutations in our genotype. remember, most mutations are innocuous. not so. only one of a pathogenetic organism needs this and as mutation is pretty common in rappid generation organisms (bacteria) situations the 'chances' are very much in favour of it happening. remember, mutations are happening to every bacteria every generation at random.",not_sarcastic,5378,False
HYP-970,HYP,HYP-sarc-notsarc.csv,970,exactly. the force and energy involved is unfathomable really. i'm absolutely fascinated by the whole thing.  i love my job. :p  waxy,not_sarcastic,1996,False
HYP-972,HYP,HYP-sarc-notsarc.csv,972,i moved out on my own at 17.  you have a lot of life ahead of you and i'm impressed that you are keeping your child and involving yourself with these issues at such a young age. i know i wouldn't likely be doing the same if i were 17 again. i would probably be doing the same things i did before. :),not_sarcastic,3054,False
HYP-973,HYP,HYP-sarc-notsarc.csv,973,"i'm intrigued as well, most of the bands are in the same size font, this could turn into a whole new debate!!",not_sarcastic,3397,False
HYP-974,HYP,HYP-sarc-notsarc.csv,974,"when i was in high school lots of the kids stole stuff all the time... stuff their parents didn't want to buy them, peer pressure etc. i'm not trying to be an ass either i'm just surprised at your views on this...  maybe i'll make a debate and we can see what people on here think.",not_sarcastic,7900,False
HYP-975,HYP,HYP-sarc-notsarc.csv,975,"this is why i'm tempted to say the us deserves to fail. this isn't a game. don't any of you ###### understand that the time for 'us vs them' is long gone? 'your' guy is not a god, and 'their' guy is not the devil. the whole divisive nature of the us is absolutely incredible. i'm sure i'm not alone when i look on in dumbfounded disbelief at some of the posts on here. you're nation is crumbling, and rather than trying to figure out the best way to save it, some are not-so-secretly hoping the government fails so they can say 'i told you so!' others seem to think as long as they insult the 'other team' enough, everthing will be a-ok. un-believable...",not_sarcastic,7017,False
HYP-976,HYP,HYP-sarc-notsarc.csv,976,"i'll check it out, if in thirty seconds i'm not impressed you'll have my answer.",not_sarcastic,3356,False
HYP-977,HYP,HYP-sarc-notsarc.csv,977,"not particularly. reagan was a master as crafting his image. r kelly is the teflon music star. reagan was the telfon president. he even managed to get away from the stain that was the contra affair. many of the most rabid pro-reaganites out there have no idea what that was about and how he was related. so i'm not surprised that if he could avoid being linked to a us backed rape-pillage-and murder of civilians in south america he could get away from the complicated issue of debt, borrowing and general economics which so many americans today have no understanding of.",not_sarcastic,4700,False
HYP-978,HYP,HYP-sarc-notsarc.csv,978,"i'm not surprised. i have more than that, i also have common sense on my side. firearms don't facilitate killing, firearms facilitate keeping criminals from getting a corner market on domination. the police are outnumbered by the criminals, the criminals are outnumbered by the law-abiding citizens. we shouldn't be unarmed when we're the majority force in maintaining the balance. too bad.",not_sarcastic,3437,False
HYP-979,HYP,HYP-sarc-notsarc.csv,979,"i didn't know that, but i'm not surprised by it. israel needs all the soldiers it can get.  and i disagree with you on the iran war issue. all out war with iran will have the israelis sitting on the sidelines yet again so as not to xxxx off the me allies fighting against iran.",not_sarcastic,2747,False
HYP-980,HYP,HYP-sarc-notsarc.csv,980,the majority of women that are of child bearing age will already have at least one child. i'm not surprised at all by this statistic - its what you'd expect it to be.,not_sarcastic,6676,False
HYP-982,HYP,HYP-sarc-notsarc.csv,982,"however, just because the majority of people share something in common doesn't always mean the truth? very good. philosophers call this type of argument 'argumentum ad populum'. it is a fallacy that many people are prone to commit. you can choose a sonnet and correctly pick's its emotion but you can never be so sure i agree. shakespearean scholars often disagree about very miniscule details. but i think just because they are not 'sure', that doesn't mean that they can't be certain. maybe you could go google 'shakespeare sonnet 1' and read just the first poem of his sonnets collection. tell me what you think! i'm sure that shakespeare will charm you like he has charmed so many.",not_sarcastic,2554,False
HYP-985,HYP,HYP-sarc-notsarc.csv,985,"he's one of your allies, so i'm surprised you'd think so.",not_sarcastic,2311,False
HYP-986,HYP,HYP-sarc-notsarc.csv,986,i'm surprised there aren't more people jumping into this one.,not_sarcastic,3494,False
HYP-991,HYP,HYP-sarc-notsarc.csv,991,"assuming you're telling the truth, i have to say, i'm surprised. i truly thought you'd support something like this. i'd be interested in hearing you elaborate on your reasons for why you join with any conservative that thinks it's a bad idea.",not_sarcastic,1142,False
HYP-994,HYP,HYP-sarc-notsarc.csv,994,"quite frankly,i am astounded by you homosexuals (or homosexual supporters) who claim to hate judging yet judge religious people.....those who judge and those who don't... if i were to say a controversial statement such as 'whats the point of entering an exit?' you would have been hurt or angered..yet you would make disrespectful,hatred-provoking comments that was quite the opposite of the message you were spewing just arguments prior to your comment.",not_sarcastic,5384,False
HYP-995,HYP,HYP-sarc-notsarc.csv,995,"that is a poor argument. if you want to become better at debate, in general, don't make statements you cannot back up, but never say that your using 'what i've been told' as an argument. your opposition will tear you apart. :)  lol, it's not like i care that much for this debate, but i will take that into consideration :) i am impressed with your willingness to debate any topic with an open mind compared to many others i have seen on this site and would enjoy debating you in a more formal structure. if you agree, of course. thank you, and of course. i'd love to debate with you.",not_sarcastic,6368,False
HYP-996,HYP,HYP-sarc-notsarc.csv,996,"hellno, i am quite surprised that you complain we have bad weather when axeminster lists all of those.",not_sarcastic,2327,False
HYP-1000,HYP,HYP-sarc-notsarc.csv,1000,i am surprised that you would agree with the president of a group that says it promotes ' individual liberties to counter the radical right. ',not_sarcastic,2657,False
HYP-1001,HYP,HYP-sarc-notsarc.csv,1001,because they managed to convince a bunch of people that somehow by auditing the fed it would amount to a defacto takeover of the fed by congress since looking at their books and total control are obviously the same thing. i am surprised we have not seen any of the major banks using this to refuse their audits.,not_sarcastic,1267,False
HYP-1003,HYP,HYP-sarc-notsarc.csv,1003,"well he is defending the point for what he stands for just like you are defending the point for what you stand for. you said it yourself, you don't measure a crowd by expectations so why then are you measuring a young crowd by expectations? because of the mistakes of a few? i am surprised that you excused the mistakes of a few adults who are immature labeling them as being exceptions when you refuse to do the same for the young generation.",not_sarcastic,7328,False
HYP-1005,HYP,HYP-sarc-notsarc.csv,1005,very much so i am surprised. i'm usually a totally cynical realist.,not_sarcastic,7212,False
HYP-1007,HYP,HYP-sarc-notsarc.csv,1007,"i like the band, but for a different reason... i am truly fascinated by the german language, and kulture.",not_sarcastic,2968,False
HYP-1008,HYP,HYP-sarc-notsarc.csv,1008,"..... yeah i guess so, if you're willing to prescribe them the property of an independent 'human being'.",not_sarcastic,103,False
HYP-1009,HYP,HYP-sarc-notsarc.csv,1009,"i agree, it is we that it is ridicules that we have gotten so into controlling stuff that now we even have a way to control natural courses, but i guess like i said before if it is to stop your child from suffering a sickness then i guess that is okay (still bad) but better than just being a complete control freak, or being selfish",not_sarcastic,2599,False
HYP-1010,HYP,HYP-sarc-notsarc.csv,1010,"i don't think there should be a minimum wage i agree. i think people should be more comfortable insisting on pay increases. what do you mean? are people uncomfortable with it right now? if you are getting paid poorly...by all means...work poorly. which gets you fired. i guess if someone believes they can get higher pay somewhere else for their same skill set, they can go for it.",not_sarcastic,2808,False
HYP-1011,HYP,HYP-sarc-notsarc.csv,1011,"well, i am a north european. i thought all europeans opened presents on christmas eve, i thought opening them the morning on 25th was an american thing. but i guess i was wrong.",not_sarcastic,7499,False
HYP-1012,HYP,HYP-sarc-notsarc.csv,1012,only one of you i guess this is when the score card will come in handy,not_sarcastic,5207,False
HYP-1015,HYP,HYP-sarc-notsarc.csv,1015,i just love how you back down. am i expected to waste my time on this? no. so why the fuck are you?,not_sarcastic,2923,False
HYP-1016,HYP,HYP-sarc-notsarc.csv,1016,i love how viruses (viri?) and prions make us redefine our notions of life.,not_sarcastic,3000,False
HYP-1017,HYP,HYP-sarc-notsarc.csv,1017,i love how someone down-votes me without any response it brings laughter to me whoever down-voted me because they don't have the guts to reply to me and then they down-vote me.,not_sarcastic,2991,False
HYP-1019,HYP,HYP-sarc-notsarc.csv,1019,"i love how he says 'war of terror' not 'war on terror' and everyone claps. thanks for the clip, it's been awhile since i've seen that one. people don't realize but that unbridled rage and nationalism is what led to the rise of hitler and the holocaust as well as pretty much every genocide and war. 'you'll never have a quiet world till you knock the patriotism out of the human race. ' - george bernard shaw",not_sarcastic,2982,False
HYP-1020,HYP,HYP-sarc-notsarc.csv,1020,":d i love how no matter what we're talking about on createdebate, politics, and usually fox news, inevitably comes up. haha.",not_sarcastic,160,False
HYP-1021,HYP,HYP-sarc-notsarc.csv,1021,i love when she reaches for that after wards; its like a hotel bed with 'magic fingers'. shakes the whole bed to help me get to sleep.,not_sarcastic,3047,False
HYP-1023,HYP,HYP-sarc-notsarc.csv,1023,why debate man ... lets all be friends         agreed with 20/20,not_sarcastic,8030,False
HYP-1024,HYP,HYP-sarc-notsarc.csv,1024,oh really and what is successful implementation of the law then?,not_sarcastic,4885,False
HYP-1025,HYP,HYP-sarc-notsarc.csv,1025,"care to support that with statistics? oh wait, you can't. why? because there isn't a global census on what people believe. so unless you've interviewed 7 billion people on their faith (at which point you could inform the un and several other governing bodies), i don't see how you can be in any position to claim 'religion is slowly fading.'",not_sarcastic,1568,False
HYP-1026,HYP,HYP-sarc-notsarc.csv,1026,"oh yeah those, i knew this girl once who put those up in her. freaky stuff man",not_sarcastic,4944,False
HYP-1028,HYP,HYP-sarc-notsarc.csv,1028,"i think the debate creator is talking about lusting for another person in the biblical sense, whereby you don't actually do anything, you just look at somebody and think to yourself...oh yeah (and that of course is the same thing as adultery in the bible, so after you do that, you can look forward to the fiery lake and torture forever, etc).",not_sarcastic,3211,False
HYP-1031,HYP,HYP-sarc-notsarc.csv,1031,"watch this guys.  if vor believes that all life is precious, why does he support the killing of death row inmates (many of whom are likely to be innocent) ? why does he support the killing that is happening in iraq? why did he support the reagan policies that supported death squads?  oh yes, because either he's a hypocrite or has huge double standards.",not_sarcastic,7250,False
HYP-1034,HYP,HYP-sarc-notsarc.csv,1034,oh yes ww one other question. are human sperm alive? are they aware?,not_sarcastic,5004,False
HYP-1037,HYP,HYP-sarc-notsarc.csv,1037,"that explains why your politician can work together i bet your current government is made of a collation ? in the uk parliament we still have a first past the post system where the party with the majority form the government.  it is slightly different in scotland we have a hybrid system of pr and first past the post, the politics in scotland has changed slightly in fact the executive is made up of a collation between two parties. this has the effect of making our politics more consensual where parties can actually discuss and negotiation solutions without party politics and vote scoring.",not_sarcastic,6358,False
HYP-1039,HYP,HYP-sarc-notsarc.csv,1039,the word of easy's god is evil! that explains a morally bankrupt lot.,not_sarcastic,6779,False
HYP-1040,HYP,HYP-sarc-notsarc.csv,1040,"something you seem to have trouble doing yourself. what a shock, you find a source that doesn't agree with you 'biased'. is he a state employee? ### difference does that make? was he subpoenaed? yes. is he honouring the subpoena? no, he's ignoring it. here, how's this? it even fulfills your 'state employee' condition:alaska ag: palin subpoenas won't be honored or how about this?'mccain lawyer scrambles to block a palin ethics inquiry since her selection as running mate, there has been nothing but hurdles to overcome, and a sudden lack of co-operation from the palin camp.",not_sarcastic,6154,False
HYP-1042,HYP,HYP-sarc-notsarc.csv,1042,wow way to take it to a level that made me think. yes now that i read that you took the debate from a joke to kind of being serious. i agree now that i read your post.,not_sarcastic,8176,False
HYP-1044,HYP,HYP-sarc-notsarc.csv,1044,wow. thank you. i don't think i've ever changed anyone's mind before. this feels pretty good. :),not_sarcastic,8255,False
HYP-1045,HYP,HYP-sarc-notsarc.csv,1045,"#1 it offends the 14th amendment/the 14th amendment give's the government the right to appose suicide so suicide should be a crime because the government wrote down some words that allows them to decide suicide is a crime? please tell me you're joking... and #2 human life is sacred and it should not be taken prematurely by anyone. this is a non-cognitive argument. you're taking your personal preferences and deciding everyone should obey them. do you see how egotistical this line of reasoning is?  who are you to say the life was taken prematurely? it's not your life, it's not your call. those who commit suicide die exactly when they intend to, there's nothing premature about it.  i say human life is sacred, therefore no one man can chose what everyone else 'should' do and value.",not_sarcastic,29,False
HYP-1047,HYP,HYP-sarc-notsarc.csv,1047,"1. you're kidding, right? have you never watched c-span and listened to congressional inquiries? it's all q&a;and fact driven. i haven't watched tv in quite a few years, and when i did i didn't watch c span.  where are the facts that the court has cited? 2. you have the chance to clear that up (about your denials) yourself. wouldn't i have to be in denial in the first place though?",not_sarcastic,137,False
HYP-1048,HYP,HYP-sarc-notsarc.csv,1048,"gay dreams are pretty common among men, but it doesn't make them gay erm.. you've had dreams about having sex with men? i think you're kidding yourself if you think that's normal for a straight guy.",not_sarcastic,2124,False
HYP-1050,HYP,HYP-sarc-notsarc.csv,1050,"I think I understand this. The goal is clear, check. Self-restraint is good, check. But I do not see what this has to do with the OP. Could you explain, please? Who are you recommending should use self-restraint? The protestors? Or are you saying, self-restraint is your recommendation for birth control? ",sarcastic,3167,False
HYP-1052,HYP,HYP-sarc-notsarc.csv,1052,"what? blasphemy! how dare you insinuate that i, your creator, am not god! that's it buddy, repent!",sarcastic,7869,False
HYP-1053,HYP,HYP-sarc-notsarc.csv,1053,"so the quickest way to get over 20,000 points is to not be serious? check!",sarcastic,5855,False
HYP-1054,HYP,HYP-sarc-notsarc.csv,1054,"oh, i agree with you...oh wait, did a clarify argument show up in the argument listing? damn! i think it did!",sarcastic,5052,False
HYP-1058,HYP,HYP-sarc-notsarc.csv,1058,"'Life threatening condition that is always physically harmful""? What a giant load of steamy BS. Rarely is pregnancy physically harmful and even rarer is it life threatening. There are over 6 Billion people on this earth today. If motherhood was so damn dangerous, don't you think the population would be a lot lower, even if it was just due to mothers keeling over after giving birth? Where do you get this BS from, Planned Parenthood? ",sarcastic,47,False
HYP-1060,HYP,HYP-sarc-notsarc.csv,1060,"[quote=gansao;461336] darling, you're the b****, i was addressing. a bigamist? doing drugs so early in the day? try to make sense, even if it's a first attempt.",sarcastic,193,False
HYP-1061,HYP,HYP-sarc-notsarc.csv,1061,"hey i just aked a question ....... you think im evil , how would your mum have felt reading half the shit that comes out of your mouth. pfht fuck you darling. oh and i love you.",sarcastic,2372,False
HYP-1063,HYP,HYP-sarc-notsarc.csv,1063,More heretical misinformation from dear old cap0.  'Zionism is Racism' - a Dead Issue ,sarcastic,4331,False
HYP-1066,HYP,HYP-sarc-notsarc.csv,1066,"attn jessald: so after falling all over yourself in praise of our dear leader, do you realize that nothing he said will curb the rising premiums, deductibles, etc. why can't we have universal healthcare or singlepayer or public options who is gonna control these 'exchanges' --- another corporate industry invention",sarcastic,1157,False
